Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by INCP Total Personal Income (weekly)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"Counting","POA (UR)","INCP Total Personal Income (weekly)","Count",
"Persons Place of Usual Residence","2127, NSW","Total",14535
"Persons Place of Usual Residence","2128, NSW","Negative income",19
"Persons Place of Usual Residence","2128, NSW","Nil income",224
"Persons Place of Usual Residence","2128, NSW","$1-$149 ($1-$7,799)",58
"Persons Place of Usual Residence","2128, NSW","$150-$299 ($7,800-$15,599)",146
"Persons Place of Usual Residence","2128, NSW","$300-$399 ($15,600-$20,799)",100
"Persons Place of Usual Residence","2128, NSW","$400-$499 ($20,800-$25,999)",109
"Persons Place of Usual Residence","2128, NSW","$500-$649 ($26,000-$33,799)",129
"Persons Place of Usual Residence","2128, NSW","$650-$799 ($33,800-$41,599)",144
"Persons Place of Usual Residence","2128, NSW","$800-$999 ($41,600-$51,999)",178
"Persons Place of Usual Residence","2128, NSW","$1,000-$1,249 ($52,000-$64,999)",190
"Persons Place of Usual Residence","2128, NSW","$1,250-$1,499 ($65,000-$77,999)",135
"Persons Place of Usual Residence","2128, NSW","$1,500-$1,749 ($78,000-$90,999)",114
"Persons Place of Usual Residence","2128, NSW","$1,750-$1,999 ($91,000-$103,999)",44
"Persons Place of Usual Residence","2128, NSW","$2,000-$2,999 ($104,000-$155,999)",84
"Persons Place of Usual Residence","2128, NSW","$3,000 or more ($156,000 or more)",21
"Persons Place of Usual Residence","2128, NSW","Not stated",1983
"Persons Place of Usual Residence","2128, NSW","Not applicable",493
"Persons Place of Usual Residence","2128, NSW","Total",4166
"Persons Place of Usual Residence","2129, NSW","Negative income",0
"Persons Place of Usual Residence","2129, NSW","Nil income",0
"Persons Place of Usual Residence","2129, NSW","$1-$149 ($1-$7,799)",0
"Persons Place of Usual Residence","2129, NSW","$150-$299 ($7,800-$15,599)",0
"Persons Place of Usual Residence","2129, NSW","$300-$399 ($15,600-$20,799)",0
"Persons Place of Usual Residence","2129, NSW","$400-$499 ($20,800-$25,999)",0
"Persons Place of Usual Residence","2129, NSW","$500-$649 ($26,000-$33,799)",0
"Persons Place of Usual Residence","2129, NSW","$650-$799 ($33,800-$41,599)",0
"Persons Place of Usual Residence","2129, NSW","$800-$999 ($41,600-$51,999)",0
"Persons Place of Usual Residence","2129, NSW","$1,000-$1,249 ($52,000-$64,999)",0
"Persons Place of Usual Residence","2129, NSW","$1,250-$1,499 ($65,000-$77,999)",0
"Persons Place of Usual Residence","2129, NSW","$1,500-$1,749 ($78,000-$90,999)",0
"Persons Place of Usual Residence","2129, NSW","$1,750-$1,999 ($91,000-$103,999)",0
"Persons Place of Usual Residence","2129, NSW","$2,000-$2,999 ($104,000-$155,999)",0
"Persons Place of Usual Residence","2129, NSW","$3,000 or more ($156,000 or more)",0
"Persons Place of Usual Residence","2129, NSW","Not stated",0
"Persons Place of Usual Residence","2129, NSW","Not applicable",0
"Persons Place of Usual Residence","2129, NSW","Total",4
"Persons Place of Usual Residence","2130, NSW","Negative income",18
"Persons Place of Usual Residence","2130, NSW","Nil income",409
"Persons Place of Usual Residence","2130, NSW","$1-$149 ($1-$7,799)",172
"Persons Place of Usual Residence","2130, NSW","$150-$299 ($7,800-$15,599)",278
"Persons Place of Usual Residence","2130, NSW","$300-$399 ($15,600-$20,799)",307
"Persons Place of Usual Residence","2130, NSW","$400-$499 ($20,800-$25,999)",417
"Persons Place of Usual Residence","2130, NSW","$500-$649 ($26,000-$33,799)",338
"Persons Place of Usual Residence","2130, NSW","$650-$799 ($33,800-$41,599)",400
"Persons Place of Usual Residence","2130, NSW","$800-$999 ($41,600-$51,999)",491
"Persons Place of Usual Residence","2130, NSW","$1,000-$1,249 ($52,000-$64,999)",611
"Persons Place of Usual Residence","2130, NSW","$1,250-$1,499 ($65,000-$77,999)",468
"Persons Place of Usual Residence","2130, NSW","$1,500-$1,749 ($78,000-$90,999)",448
"Persons Place of Usual Residence","2130, NSW","$1,750-$1,999 ($91,000-$103,999)",330
"Persons Place of Usual Residence","2130, NSW","$2,000-$2,999 ($104,000-$155,999)",550
"Persons Place of Usual Residence","2130, NSW","$3,000 or more ($156,000 or more)",392
"Persons Place of Usual Residence","2130, NSW","Not stated",543
"Persons Place of Usual Residence","2130, NSW","Not applicable",1127
"Persons Place of Usual Residence","2130, NSW","Total",7306
"Persons Place of Usual Residence","2131, NSW","Negative income",115
"Persons Place of Usual Residence","2131, NSW","Nil income",2406
"Persons Place of Usual Residence","2131, NSW","$1-$149 ($1-$7,799)",734
"Persons Place of Usual Residence","2131, NSW","$150-$299 ($7,800-$15,599)",1225
"Persons Place of Usual Residence","2131, NSW","$300-$399 ($15,600-$20,799)",1494
"Persons Place of Usual Residence","2131, NSW","$400-$499 ($20,800-$25,999)",1822
"Persons Place of Usual Residence","2131, NSW","$500-$649 ($26,000-$33,799)",1460
"Persons Place of Usual Residence","2131, NSW","$650-$799 ($33,800-$41,599)",1548
"Persons Place of Usual Residence","2131, NSW","$800-$999 ($41,600-$51,999)",1772
"Persons Place of Usual Residence","2131, NSW","$1,000-$1,249 ($52,000-$64,999)",1880
"Persons Place of Usual Residence","2131, NSW","$1,250-$1,499 ($65,000-$77,999)",1240
"Persons Place of Usual Residence","2131, NSW","$1,500-$1,749 ($78,000-$90,999)",1053
"Persons Place of Usual Residence","2131, NSW","$1,750-$1,999 ($91,000-$103,999)",770
"Persons Place of Usual Residence","2131, NSW","$2,000-$2,999 ($104,000-$155,999)",1158
"Persons Place of Usual Residence","2131, NSW","$3,000 or more ($156,000 or more)",487
"Persons Place of Usual Residence","2131, NSW","Not stated",1748
"Persons Place of Usual Residence","2131, NSW","Not applicable",2942
"Persons Place of Usual Residence","2131, NSW","Total",23839
"Persons Place of Usual Residence","2132, NSW","Negative income",59
"Persons Place of Usual Residence","2132, NSW","Nil income",1049
"Persons Place of Usual Residence","2132, NSW","$1-$149 ($1-$7,799)",394
"Persons Place of Usual Residence","2132, NSW","$150-$299 ($7,800-$15,599)",583
"Persons Place of Usual Residence","2132, NSW","$300-$399 ($15,600-$20,799)",685
"Persons Place of Usual Residence","2132, NSW","$400-$499 ($20,800-$25,999)",738
"Persons Place of Usual Residence","2132, NSW","$500-$649 ($26,000-$33,799)",584
"Persons Place of Usual Residence","2132, NSW","$650-$799 ($33,800-$41,599)",549
"Persons Place of Usual Residence","2132, NSW","$800-$999 ($41,600-$51,999)",638
"Persons Place of Usual Residence","2132, NSW","$1,000-$1,249 ($52,000-$64,999)",730
"Persons Place of Usual Residence","2132, NSW","$1,250-$1,499 ($65,000-$77,999)",482
"Persons Place of Usual Residence","2132, NSW","$1,500-$1,749 ($78,000-$90,999)",469
"Persons Place of Usual Residence","2132, NSW","$1,750-$1,999 ($91,000-$103,999)",356
"Persons Place of Usual Residence","2132, NSW","$2,000-$2,999 ($104,000-$155,999)",646
"Persons Place of Usual Residence","2132, NSW","$3,000 or more ($156,000 or more)",392
"Persons Place of Usual Residence","2132, NSW","Not stated",526
"Persons Place of Usual Residence","2132, NSW","Not applicable",1756
"Persons Place of Usual Residence","2132, NSW","Total",10613
"Persons Place of Usual Residence","2133, NSW","Negative income",38
"Persons Place of Usual Residence","2133, NSW","Nil income",1001
"Persons Place of Usual Residence","2133, NSW","$1-$149 ($1-$7,799)",396
"Persons Place of Usual Residence","2133, NSW","$150-$299 ($7,800-$15,599)",591
"Persons Place of Usual Residence","2133, NSW","$300-$399 ($15,600-$20,799)",744
"Persons Place of Usual Residence","2133, NSW","$400-$499 ($20,800-$25,999)",705
"Persons Place of Usual Residence","2133, NSW","$500-$649 ($26,000-$33,799)",621
"Persons Place of Usual Residence","2133, NSW","$650-$799 ($33,800-$41,599)",626
"Persons Place of Usual Residence","2133, NSW","$800-$999 ($41,600-$51,999)",785
"Persons Place of Usual Residence","2133, NSW","$1,000-$1,249 ($52,000-$64,999)",770
"Persons Place of Usual Residence","2133, NSW","$1,250-$1,499 ($65,000-$77,999)",598
"Persons Place of Usual Residence","2133, NSW","$1,500-$1,749 ($78,000-$90,999)",449
"Persons Place of Usual Residence","2133, NSW","$1,750-$1,999 ($91,000-$103,999)",337
"Persons Place of Usual Residence","2133, NSW","$2,000-$2,999 ($104,000-$155,999)",549
"Persons Place of Usual Residence","2133, NSW","$3,000 or more ($156,000 or more)",240
"Persons Place of Usual Residence","2133, NSW","Not stated",561
"Persons Place of Usual Residence","2133, NSW","Not applicable",2010
"Persons Place of Usual Residence","2133, NSW","Total",11014
"Persons Place of Usual Residence","2134, NSW","Negative income",161
"Persons Place of Usual Residence","2134, NSW","Nil income",3041
"Persons Place of Usual Residence","2134, NSW","$1-$149 ($1-$7,799)",540
"Persons Place of Usual Residence","2134, NSW","$150-$299 ($7,800-$15,599)",972
"Persons Place of Usual Residence","2134, NSW","$300-$399 ($15,600-$20,799)",1152
"Persons Place of Usual Residence","2134, NSW","$400-$499 ($20,800-$25,999)",1090
"Persons Place of Usual Residence","2134, NSW","$500-$649 ($26,000-$33,799)",973
"Persons Place of Usual Residence","2134, NSW","$650-$799 ($33,800-$41,599)",938
"Persons Place of Usual Residence","2134, NSW","$800-$999 ($41,600-$51,999)",1093
"Persons Place of Usual Residence","2134, NSW","$1,000-$1,249 ($52,000-$64,999)",1132
"Persons Place of Usual Residence","2134, NSW","$1,250-$1,499 ($65,000-$77,999)",633
"Persons Place of Usual Residence","2134, NSW","$1,500-$1,749 ($78,000-$90,999)",525
"Persons Place of Usual Residence","2134, NSW","$1,750-$1,999 ($91,000-$103,999)",335
"Persons Place of Usual Residence","2134, NSW","$2,000-$2,999 ($104,000-$155,999)",567
"Persons Place of Usual Residence","2134, NSW","$3,000 or more ($156,000 or more)",279
"Persons Place of Usual Residence","2134, NSW","Not stated",1021
"Persons Place of Usual Residence","2134, NSW","Not applicable",1572
"Persons Place of Usual Residence","2134, NSW","Total",16033
"Persons Place of Usual Residence","2135, NSW","Negative income",148
"Persons Place of Usual Residence","2135, NSW","Nil income",3428
"Persons Place of Usual Residence","2135, NSW","$1-$149 ($1-$7,799)",760
"Persons Place of Usual Residence","2135, NSW","$150-$299 ($7,800-$15,599)",1162
"Persons Place of Usual Residence","2135, NSW","$300-$399 ($15,600-$20,799)",1582
"Persons Place of Usual Residence","2135, NSW","$400-$499 ($20,800-$25,999)",1525
"Persons Place of Usual Residence","2135, NSW","$500-$649 ($26,000-$33,799)",1485
"Persons Place of Usual Residence","2135, NSW","$650-$799 ($33,800-$41,599)",1448
"Persons Place of Usual Residence","2135, NSW","$800-$999 ($41,600-$51,999)",1643
"Persons Place of Usual Residence","2135, NSW","$1,000-$1,249 ($52,000-$64,999)",1850
"Persons Place of Usual Residence","2135, NSW","$1,250-$1,499 ($65,000-$77,999)",1211
"Persons Place of Usual Residence","2135, NSW","$1,500-$1,749 ($78,000-$90,999)",1111
"Persons Place of Usual Residence","2135, NSW","$1,750-$1,999 ($91,000-$103,999)",748
"Persons Place of Usual Residence","2135, NSW","$2,000-$2,999 ($104,000-$155,999)",1182
"Persons Place of Usual Residence","2135, NSW","$3,000 or more ($156,000 or more)",1062
"Persons Place of Usual Residence","2135, NSW","Not stated",1730
"Persons Place of Usual Residence","2135, NSW","Not applicable",3191
"Persons Place of Usual Residence","2135, NSW","Total",25252
"Persons Place of Usual Residence","2136, NSW","Negative income",32
"Persons Place of Usual Residence","2136, NSW","Nil income",774
"Persons Place of Usual Residence","2136, NSW","$1-$149 ($1-$7,799)",264
"Persons Place of Usual Residence","2136, NSW","$150-$299 ($7,800-$15,599)",388
"Persons Place of Usual Residence","2136, NSW","$300-$399 ($15,600-$20,799)",508
"Persons Place of Usual Residence","2136, NSW","$400-$499 ($20,800-$25,999)",436
"Persons Place of Usual Residence","2136, NSW","$500-$649 ($26,000-$33,799)",402
"Persons Place of Usual Residence","2136, NSW","$650-$799 ($33,800-$41,599)",419
"Persons Place of Usual Residence","2136, NSW","$800-$999 ($41,600-$51,999)",504
"Persons Place of Usual Residence","2136, NSW","$1,000-$1,249 ($52,000-$64,999)",507
"Persons Place of Usual Residence","2136, NSW","$1,250-$1,499 ($65,000-$77,999)",424
"Persons Place of Usual Residence","2136, NSW","$1,500-$1,749 ($78,000-$90,999)",270
"Persons Place of Usual Residence","2136, NSW","$1,750-$1,999 ($91,000-$103,999)",228
"Persons Place of Usual Residence","2136, NSW","$2,000-$2,999 ($104,000-$155,999)",367
"Persons Place of Usual Residence","2136, NSW","$3,000 or more ($156,000 or more)",176
"Persons Place of Usual Residence","2136, NSW","Not stated",417
"Persons Place of Usual Residence","2136, NSW","Not applicable",1244
"Persons Place of Usual Residence","2136, NSW","Total",7367
"Persons Place of Usual Residence","2137, NSW","Negative income",103
"Persons Place of Usual Residence","2137, NSW","Nil income",2270
"Persons Place of Usual Residence","2137, NSW","$1-$149 ($1-$7,799)",833
"Persons Place of Usual Residence","2137, NSW","$150-$299 ($7,800-$15,599)",1188
"Persons Place of Usual Residence","2137, NSW","$300-$399 ($15,600-$20,799)",1442
"Persons Place of Usual Residence","2137, NSW","$400-$499 ($20,800-$25,999)",1391
"Persons Place of Usual Residence","2137, NSW","$500-$649 ($26,000-$33,799)",1305
"Persons Place of Usual Residence","2137, NSW","$650-$799 ($33,800-$41,599)",1273
"Persons Place of Usual Residence","2137, NSW","$800-$999 ($41,600-$51,999)",1630
"Persons Place of Usual Residence","2137, NSW","$1,000-$1,249 ($52,000-$64,999)",1867
"Persons Place of Usual Residence","2137, NSW","$1,250-$1,499 ($65,000-$77,999)",1476
"Persons Place of Usual Residence","2137, NSW","$1,500-$1,749 ($78,000-$90,999)",1389
"Persons Place of Usual Residence","2137, NSW","$1,750-$1,999 ($91,000-$103,999)",1014
"Persons Place of Usual Residence","2137, NSW","$2,000-$2,999 ($104,000-$155,999)",1832
"Persons Place of Usual Residence","2137, NSW","$3,000 or more ($156,000 or more)",1517
"Persons Place of Usual Residence","2137, NSW","Not stated",1489
"Persons Place of Usual Residence","2137, NSW","Not applicable",4480
"Persons Place of Usual Residence","2137, NSW","Total",26507
"Persons Place of Usual Residence","2138, NSW","Negative income",159
"Persons Place of Usual Residence","2138, NSW","Nil income",3202
"Persons Place of Usual Residence","2138, NSW","$1-$149 ($1-$7,799)",569
"Persons Place of Usual Residence","2138, NSW","$150-$299 ($7,800-$15,599)",768
"Persons Place of Usual Residence","2138, NSW","$300-$399 ($15,600-$20,799)",857
"Persons Place of Usual Residence","2138, NSW","$400-$499 ($20,800-$25,999)",796
"Persons Place of Usual Residence","2138, NSW","$500-$649 ($26,000-$33,799)",912
"Persons Place of Usual Residence","2138, NSW","$650-$799 ($33,800-$41,599)",1001
"Persons Place of Usual Residence","2138, NSW","$800-$999 ($41,600-$51,999)",1312
"Persons Place of Usual Residence","2138, NSW","$1,000-$1,249 ($52,000-$64,999)",1579
"Persons Place of Usual Residence","2138, NSW","$1,250-$1,499 ($65,000-$77,999)",1060
"Persons Place of Usual Residence","2138, NSW","$1,500-$1,749 ($78,000-$90,999)",1002
"Persons Place of Usual Residence","2138, NSW","$1,750-$1,999 ($91,000-$103,999)",733
"Persons Place of Usual Residence","2138, NSW","$2,000-$2,999 ($104,000-$155,999)",1313
"Persons Place of Usual Residence","2138, NSW","$3,000 or more ($156,000 or more)",762
"Persons Place of Usual Residence","2138, NSW","Not stated",1058
"Persons Place of Usual Residence","2138, NSW","Not applicable",2925
"Persons Place of Usual Residence","2138, NSW","Total",20022
"Persons Place of Usual Residence","2139, NSW","Negative income",0
"Persons Place of Usual Residence","2139, NSW","Nil income",0
"Persons Place of Usual Residence","2139, NSW","$1-$149 ($1-$7,799)",0
"Persons Place of Usual Residence","2139, NSW","$150-$299 ($7,800-$15,599)",0
"Persons Place of Usual Residence","2139, NSW","$300-$399 ($15,600-$20,799)",9
"Persons Place of Usual Residence","2139, NSW","$400-$499 ($20,800-$25,999)",11
"Persons Place of Usual Residence","2139, NSW","$500-$649 ($26,000-$33,799)",3
"Persons Place of Usual Residence","2139, NSW","$650-$799 ($33,800-$41,599)",3
"Persons Place of Usual Residence","2139, NSW","$800-$999 ($41,600-$51,999)",3
"Persons Place of Usual Residence","2139, NSW","$1,000-$1,249 ($52,000-$64,999)",3
"Persons Place of Usual Residence","2139, NSW","$1,250-$1,499 ($65,000-$77,999)",0
"Persons Place of Usual Residence","2139, NSW","$1,500-$1,749 ($78,000-$90,999)",0
"Persons Place of Usual Residence","2139, NSW","$1,750-$1,999 ($91,000-$103,999)",0
"Persons Place of Usual Residence","2139, NSW","$2,000-$2,999 ($104,000-$155,999)",3
"Persons Place of Usual Residence","2139, NSW","$3,000 or more ($156,000 or more)",0
"Persons Place of Usual Residence","2139, NSW","Not stated",20
"Persons Place of Usual Residence","2139, NSW","Not applicable",0
"Persons Place of Usual Residence","2139, NSW","Total",55
"Persons Place of Usual Residence","2140, NSW","Negative income",90
"Persons Place of Usual Residence","2140, NSW","Nil income",2078
"Persons Place of Usual Residence","2140, NSW","$1-$149 ($1-$7,799)",449
"Persons Place of Usual Residence","2140, NSW","$150-$299 ($7,800-$15,599)",741
"Persons Place of Usual Residence","2140, NSW","$300-$399 ($15,600-$20,799)",774
"Persons Place of Usual Residence","2140, NSW","$400-$499 ($20,800-$25,999)",781
"Persons Place of Usual Residence","2140, NSW","$500-$649 ($26,000-$33,799)",850
"Persons Place of Usual Residence","2140, NSW","$650-$799 ($33,800-$41,599)",1038
"Persons Place of Usual Residence","2140, NSW","$800-$999 ($41,600-$51,999)",1171
"Persons Place of Usual Residence","2140, NSW","$1,000-$1,249 ($52,000-$64,999)",1347
"Persons Place of Usual Residence","2140, NSW","$1,250-$1,499 ($65,000-$77,999)",901
"Persons Place of Usual Residence","2140, NSW","$1,500-$1,749 ($78,000-$90,999)",748
"Persons Place of Usual Residence","2140, NSW","$1,750-$1,999 ($91,000-$103,999)",473
"Persons Place of Usual Residence","2140, NSW","$2,000-$2,999 ($104,000-$155,999)",640
"Persons Place of Usual Residence","2140, NSW","$3,000 or more ($156,000 or more)",212
"Persons Place of Usual Residence","2140, NSW","Not stated",1431
"Persons Place of Usual Residence","2140, NSW","Not applicable",2447
"Persons Place of Usual Residence","2140, NSW","Total",16161
"Persons Place of Usual Residence","2141, NSW","Negative income",233
"Persons Place of Usual Residence","2141, NSW","Nil income",4016
"Persons Place of Usual Residence","2141, NSW","$1-$149 ($1-$7,799)",983
"Persons Place of Usual Residence","2141, NSW","$150-$299 ($7,800-$15,599)",1905
"Persons Place of Usual Residence","2141, NSW","$300-$399 ($15,600-$20,799)",2118
"Persons Place of Usual Residence","2141, NSW","$400-$499 ($20,800-$25,999)",1985
"Persons Place of Usual Residence","2141, NSW","$500-$649 ($26,000-$33,799)",1806
"Persons Place of Usual Residence","2141, NSW","$650-$799 ($33,800-$41,599)",1966
"Persons Place of Usual Residence","2141, NSW","$800-$999 ($41,600-$51,999)",2113
"Persons Place of Usual Residence","2141, NSW","$1,000-$1,249 ($52,000-$64,999)",1891
"Persons Place of Usual Residence","2141, NSW","$1,250-$1,499 ($65,000-$77,999)",1172
"Persons Place of Usual Residence","2141, NSW","$1,500-$1,749 ($78,000-$90,999)",787
"Persons Place of Usual Residence","2141, NSW","$1,750-$1,999 ($91,000-$103,999)",556
"Persons Place of Usual Residence","2141, NSW","$2,000-$2,999 ($104,000-$155,999)",694
"Persons Place of Usual Residence","2141, NSW","$3,000 or more ($156,000 or more)",291
"Persons Place of Usual Residence","2141, NSW","Not stated",1689
"Persons Place of Usual Residence","2141, NSW","Not applicable",4481
"Persons Place of Usual Residence","2141, NSW","Total",28675
"Persons Place of Usual Residence","2142, NSW","Negative income",196
"Persons Place of Usual Residence","2142, NSW","Nil income",2889
"Persons Place of Usual Residence","2142, NSW","$1-$149 ($1-$7,799)",782
"Persons Place of Usual Residence","2142, NSW","$150-$299 ($7,800-$15,599)",1911
"Persons Place of Usual Residence","2142, NSW","$300-$399 ($15,600-$20,799)",1898
"Persons Place of Usual Residence","2142, NSW","$400-$499 ($20,800-$25,999)",1657
"Persons Place of Usual Residence","2142, NSW","$500-$649 ($26,000-$33,799)",1463
"Persons Place of Usual Residence","2142, NSW","$650-$799 ($33,800-$41,599)",1643
"Persons Place of Usual Residence","2142, NSW","$800-$999 ($41,600-$51,999)",1912
"Persons Place of Usual Residence","2142, NSW","$1,000-$1,249 ($52,000-$64,999)",1669
"Persons Place of Usual Residence","2142, NSW","$1,250-$1,499 ($65,000-$77,999)",1043
"Persons Place of Usual Residence","2142, NSW","$1,500-$1,749 ($78,000-$90,999)",690
"Persons Place of Usual Residence","2142, NSW","$1,750-$1,999 ($91,000-$103,999)",457
"Persons Place of Usual Residence","2142, NSW","$2,000-$2,999 ($104,000-$155,999)",536
"Persons Place of Usual Residence","2142, NSW","$3,000 or more ($156,000 or more)",155
"Persons Place of Usual Residence","2142, NSW","Not stated",2140
"Persons Place of Usual Residence","2142, NSW","Not applicable",5266
"Persons Place of Usual Residence","2142, NSW","Total",26297
"Persons Place of Usual Residence","2143, NSW","Negative income",49
"Persons Place of Usual Residence","2143, NSW","Nil income",1072
"Persons Place of Usual Residence","2143, NSW","$1-$149 ($1-$7,799)",307
"Persons Place of Usual Residence","2143, NSW","$150-$299 ($7,800-$15,599)",617
"Persons Place of Usual Residence","2143, NSW","$300-$399 ($15,600-$20,799)",713
"Persons Place of Usual Residence","2143, NSW","$400-$499 ($20,800-$25,999)",593
"Persons Place of Usual Residence","2143, NSW","$500-$649 ($26,000-$33,799)",514
"Persons Place of Usual Residence","2143, NSW","$650-$799 ($33,800-$41,599)",558
"Persons Place of Usual Residence","2143, NSW","$800-$999 ($41,600-$51,999)",622
"Persons Place of Usual Residence","2143, NSW","$1,000-$1,249 ($52,000-$64,999)",565
"Persons Place of Usual Residence","2143, NSW","$1,250-$1,499 ($65,000-$77,999)",340
"Persons Place of Usual Residence","2143, NSW","$1,500-$1,749 ($78,000-$90,999)",276
"Persons Place of Usual Residence","2143, NSW","$1,750-$1,999 ($91,000-$103,999)",137
"Persons Place of Usual Residence","2143, NSW","$2,000-$2,999 ($104,000-$155,999)",192
"Persons Place of Usual Residence","2143, NSW","$3,000 or more ($156,000 or more)",63
"Persons Place of Usual Residence","2143, NSW","Not stated",542
"Persons Place of Usual Residence","2143, NSW","Not applicable",1771
"Persons Place of Usual Residence","2143, NSW","Total",8920
"Persons Place of Usual Residence","2144, NSW","Negative income",384
"Persons Place of Usual Residence","2144, NSW","Nil income",5241
"Persons Place of Usual Residence","2144, NSW","$1-$149 ($1-$7,799)",1194
"Persons Place of Usual Residence","2144, NSW","$150-$299 ($7,800-$15,599)",2953
"Persons Place of Usual Residence","2144, NSW","$300-$399 ($15,600-$20,799)",3107
"Persons Place of Usual Residence","2144, NSW","$400-$499 ($20,800-$25,999)",2627
"Persons Place of Usual Residence","2144, NSW","$500-$649 ($26,000-$33,799)",2365
"Persons Place of Usual Residence","2144, NSW","$650-$799 ($33,800-$41,599)",2493
"Persons Place of Usual Residence","2144, NSW","$800-$999 ($41,600-$51,999)",2530
"Persons Place of Usual Residence","2144, NSW","$1,000-$1,249 ($52,000-$64,999)",2080
"Persons Place of Usual Residence","2144, NSW","$1,250-$1,499 ($65,000-$77,999)",1034
"Persons Place of Usual Residence","2144, NSW","$1,500-$1,749 ($78,000-$90,999)",653
"Persons Place of Usual Residence","2144, NSW","$1,750-$1,999 ($91,000-$103,999)",375
"Persons Place of Usual Residence","2144, NSW","$2,000-$2,999 ($104,000-$155,999)",410
"Persons Place of Usual Residence","2144, NSW","$3,000 or more ($156,000 or more)",116
"Persons Place of Usual Residence","2144, NSW","Not stated",2561
"Persons Place of Usual Residence","2144, NSW","Not applicable",7246
"Persons Place of Usual Residence","2144, NSW","Total",37370
"Persons Place of Usual Residence","2145, NSW","Negative income",336
"Persons Place of Usual Residence","2145, NSW","Nil income",7772
"Persons Place of Usual Residence","2145, NSW","$1-$149 ($1-$7,799)",2451
"Persons Place of Usual Residence","2145, NSW","$150-$299 ($7,800-$15,599)",4090
"Persons Place of Usual Residence","2145, NSW","$300-$399 ($15,600-$20,799)",4781
"Persons Place of Usual Residence","2145, NSW","$400-$499 ($20,800-$25,999)",4556
"Persons Place of Usual Residence","2145, NSW","$500-$649 ($26,000-$33,799)",3917
"Persons Place of Usual Residence","2145, NSW","$650-$799 ($33,800-$41,599)",4318
"Persons Place of Usual Residence","2145, NSW","$800-$999 ($41,600-$51,999)",5354
"Persons Place of Usual Residence","2145, NSW","$1,000-$1,249 ($52,000-$64,999)",5639
"Persons Place of Usual Residence","2145, NSW","$1,250-$1,499 ($65,000-$77,999)",3946
"Persons Place of Usual Residence","2145, NSW","$1,500-$1,749 ($78,000-$90,999)",3461
"Persons Place of Usual Residence","2145, NSW","$1,750-$1,999 ($91,000-$103,999)",2377
"Persons Place of Usual Residence","2145, NSW","$2,000-$2,999 ($104,000-$155,999)",3510
"Persons Place of Usual Residence","2145, NSW","$3,000 or more ($156,000 or more)",1025
"Persons Place of Usual Residence","2145, NSW","Not stated",4702
"Persons Place of Usual Residence","2145, NSW","Not applicable",16978
"Persons Place of Usual Residence","2145, NSW","Total",79213
"Persons Place of Usual Residence","2146, NSW","Negative income",76
"Persons Place of Usual Residence","2146, NSW","Nil income",1690
"Persons Place of Usual Residence","2146, NSW","$1-$149 ($1-$7,799)",573
"Persons Place of Usual Residence","2146, NSW","$150-$299 ($7,800-$15,599)",923
"Persons Place of Usual Residence","2146, NSW","$300-$399 ($15,600-$20,799)",1109
"Persons Place of Usual Residence","2146, NSW","$400-$499 ($20,800-$25,999)",994
"Persons Place of Usual Residence","2146, NSW","$500-$649 ($26,000-$33,799)",919
"Persons Place of Usual Residence","2146, NSW","$650-$799 ($33,800-$41,599)",1068
"Persons Place of Usual Residence","2146, NSW","$800-$999 ($41,600-$51,999)",1242
"Persons Place of Usual Residence","2146, NSW","$1,000-$1,249 ($52,000-$64,999)",1349
"Persons Place of Usual Residence","2146, NSW","$1,250-$1,499 ($65,000-$77,999)",947
"Persons Place of Usual Residence","2146, NSW","$1,500-$1,749 ($78,000-$90,999)",762
"Persons Place of Usual Residence","2146, NSW","$1,750-$1,999 ($91,000-$103,999)",539
"Persons Place of Usual Residence","2146, NSW","$2,000-$2,999 ($104,000-$155,999)",660
"Persons Place of Usual Residence","2146, NSW","$3,000 or more ($156,000 or more)",199
"Persons Place of Usual Residence","2146, NSW","Not stated",853
"Persons Place of Usual Residence","2146, NSW","Not applicable",3564
"Persons Place of Usual Residence","2146, NSW","Total",17467
"Persons Place of Usual Residence","2147, NSW","Negative income",176
"Persons Place of Usual Residence","2147, NSW","Nil income",3040
"Persons Place of Usual Residence","2147, NSW","$1-$149 ($1-$7,799)",1301
"Persons Place of Usual Residence","2147, NSW","$150-$299 ($7,800-$15,599)",2029
"Persons Place of Usual Residence","2147, NSW","$300-$399 ($15,600-$20,799)",2446
"Persons Place of Usual Residence","2147, NSW","$400-$499 ($20,800-$25,999)",2126
"Persons Place of Usual Residence","2147, NSW","$500-$649 ($26,000-$33,799)",1998
"Persons Place of Usual Residence","2147, NSW","$650-$799 ($33,800-$41,599)",2202
"Persons Place of Usual Residence","2147, NSW","$800-$999 ($41,600-$51,999)",2694
"Persons Place of Usual Residence","2147, NSW","$1,000-$1,249 ($52,000-$64,999)",2749
"Persons Place of Usual Residence","2147, NSW","$1,250-$1,499 ($65,000-$77,999)",1862
"Persons Place of Usual Residence","2147, NSW","$1,500-$1,749 ($78,000-$90,999)",1563
"Persons Place of Usual Residence","2147, NSW","$1,750-$1,999 ($91,000-$103,999)",1000
"Persons Place of Usual Residence","2147, NSW","$2,000-$2,999 ($104,000-$155,999)",1404
